?,[522],"""MenuFlyoutSubItemRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""MenuFlyoutSubItem"" FullName = ""Microsoft.UI.Xaml.Controls.MenuFlyoutSubItem""}"
?,[523],"""MenuFlyoutScrollerMargin""",object {string},"{0,4,0,4}",object {Microsoft.UI.Xaml.Thickness},"{0,4,0,4}"
?,[524],"""MenuFlyoutItemRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""MenuFlyoutItem"" FullName = ""Microsoft.UI.Xaml.Controls.MenuFlyoutItem""}"
?,[525],"""MenuBarItemMargin""",object {string},"{4,4,4,4}",object {Microsoft.UI.Xaml.Thickness},"{4,4,4,4}"
?,[526],"""MenuBarItemButtonPadding""",object {string},"{10,4,10,4}",object {Microsoft.UI.Xaml.Thickness},"{10,4,10,4}"
,[527],"""MenuBarHeight""",object {string},40,object {double},40
?,[528],"""MUX_NavigationViewSettingsItemStyleWhenOnTopPane""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""NavigationViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.NavigationViewItem""}"
?,[529],"""MUX_NavigationViewItemPresenterStyleWhenOnTopPane""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""NavigationViewItemPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.Primitives.NavigationViewItemPresenter""}"
?,[530],"""MUX_NavigationViewItemPresenterStyleWhenOnTopPaneWithRevealFocus""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""NavigationViewItemPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.Primitives.NavigationViewItemPresenter""}"
?,[531],"""MUX_NavigationViewItemPresenterStyleWhenOnTopPaneOverflow""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""NavigationViewItemPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.Primitives.NavigationViewItemPresenter""}"
?,[532],"""MUX_NavigationViewItemPresenterStyleWhenOnLeftPane""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""NavigationViewItemPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.Primitives.NavigationViewItemPresenter""}"
?,[533],"""MUX_NavigationViewItemPresenterStyleWhenOnLeftPaneWithRevealFocus""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""NavigationViewItemPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.Primitives.NavigationViewItemPresenter""}"
?,[534],"""ListViewItemRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ListViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.ListViewItem""}"
?,[535],"""ListViewItemRevealBackgroundShowsAboveContentStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ListViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.ListViewItem""}"
?,[536],"""ListViewItemExpanded""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ListViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.ListViewItem""}"
,[537],"""ListViewBaseItemRoundedChromeEnabled""",object {string},TRUE,object {bool},TRUE
?,[538],"""ListPickerFlyoutPresenterItemStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},{Microsoft.UI.Xaml.Style}
?,[539],"""LeftThicknessFilterConverter""",object {string},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},object {Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter}
,[540],"""InfoBarWarningIconGlyph""",object {string},"""?""",object {string},"""?"""
?,[541],"""InfoBarTitleVerticalOrientationMargin""",object {string},"{0,14,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,14,0,0}"
?,[542],"""InfoBarTitleHorizontalOrientationMargin""",object {string},"{0,14,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,14,0,0}"
?,[543],"""InfoBarTitleFontWeight""",object {string},{Windows.UI.Text.FontWeight},object {Windows.UI.Text.FontWeight},{Windows.UI.Text.FontWeight}
,[544],"""InfoBarTitleFontSize""",object {string},14,object {double},14
,[545],"""InfoBarSuccessIconGlyph""",object {string},"""?""",object {string},"""?"""
?,[546],"""InfoBarPanelVerticalOrientationPadding""",object {string},"{0,14,0,18}",object {Microsoft.UI.Xaml.Thickness},"{0,14,0,18}"
?,[547],"""InfoBarPanelMargin""",object {string},"{0,0,16,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,16,0}"
?,[548],"""InfoBarPanelHorizontalOrientationPadding""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
,[549],"""InfoBarMinHeight""",object {string},48,object {double},48
?,[550],"""InfoBarMessageVerticalOrientationMargin""",object {string},"{0,4,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,4,0,0}"
?,[551],"""InfoBarMessageHorizontalOrientationMargin""",object {string},"{12,14,0,0}",object {Microsoft.UI.Xaml.Thickness},"{12,14,0,0}"
?,[552],"""InfoBarMessageFontWeight""",object {string},{Windows.UI.Text.FontWeight},object {Windows.UI.Text.FontWeight},{Windows.UI.Text.FontWeight}
,[553],"""InfoBarMessageFontSize""",object {string},14,object {double},14
,[554],"""InfoBarInformationalIconGlyph""",object {string},"""?""",object {string},"""?"""
?,[555],"""InfoBarIconMargin""",object {string},"{0,16,14,16}",object {Microsoft.UI.Xaml.Thickness},"{0,16,14,16}"
,[556],"""InfoBarIconFontSize""",object {string},16,object {double},16
,[557],"""InfoBarIconBackgroundGlyph""",object {string},"""?""",object {string},"""?"""
?,[558],"""InfoBarHyperlinkButtonPadding""",object {string},"{0,0,0,1}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,1}"
,[559],"""InfoBarHyperlinkButtonMinHeight""",object {string},24,object {double},24
?,[560],"""InfoBarHyperlinkButtonMargin""",object {string},"{-12,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{-12,0,0,0}"
,[561],"""InfoBarHyperlinkButtonFontSize""",object {string},14,object {double},14
,[562],"""InfoBarErrorIconGlyph""",object {string},"""?""",object {string},"""?"""
?,[563],"""InfoBarContentRootPadding""",object {string},"{16,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{16,0,0,0}"
,[564],"""InfoBarCloseButtonSymbol""",object {string},Cancel,object {Microsoft.UI.Xaml.Controls.Symbol},Cancel
?,[565],"""InfoBarCloseButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
,[566],"""InfoBarCloseButtonGlyphSize""",object {string},16,object {double},16
?,[567],"""InfoBarActionVerticalOrientationMargin""",object {string},"{0,12,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,12,0,0}"
?,[568],"""InfoBarActionHorizontalOrientationMargin""",object {string},"{16,8,0,0}",object {Microsoft.UI.Xaml.Thickness},"{16,8,0,0}"
?,[569],"""InfoBarActionButtonPadding""",object {string},"{8,0,8,1}",object {Microsoft.UI.Xaml.Thickness},"{8,0,8,1}"
,[570],"""InfoBarActionButtonMinWidth""",object {string},96,object {double},96
,[571],"""InfoBarActionButtonMinHeight""",object {string},24,object {double},24
?,[572],"""InfoBarActionButtonCornerRadius""",object {string},"{2,2,2,2}",object {Microsoft.UI.Xaml.CornerRadius},"{2,2,2,2}"
,[573],"""HyperlinkUnderlineVisible""",object {string},FALSE,object {bool},FALSE
?,[574],"""GridViewItemRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""GridViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.GridViewItem""}"
?,[575],"""GridViewItemRevealBackgroundShowsAboveContentStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""GridViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.GridViewItem""}"
?,[576],"""ForegroundImageDefaultTemplate""",object {string},{Microsoft.UI.Xaml.DataTemplate},object {Microsoft.UI.Xaml.DataTemplate},{Microsoft.UI.Xaml.DataTemplate}
?,[577],"""ForegroundGlyphDefaultTemplate""",object {string},{Microsoft.UI.Xaml.DataTemplate},object {Microsoft.UI.Xaml.DataTemplate},{Microsoft.UI.Xaml.DataTemplate}
,[578],"""ExpanderPopinVerticalOffset""",object {string},1,object {double},1
,[579],"""ExpanderMinHeight""",object {string},48,object {double},48
,[580],"""ExpanderHeaderVerticalContentAlignment""",object {string},Center,object {Microsoft.UI.Xaml.VerticalAlignment},Center
?,[581],"""ExpanderHeaderUpStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},{Microsoft.UI.Xaml.Style}
,[582],"""ExpanderHeaderHorizontalContentAlignment""",object {string},Stretch,object {Microsoft.UI.Xaml.HorizontalAlignment},Stretch
?,[583],"""ExpanderDropdownUpBorderThickness""",object {string},"{1,1,1,0}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,0}"
?,[584],"""ExpanderDropdownDownBorderThickness""",object {string},"{1,0,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,0,1,1}"
?,[585],"""ExpanderContentUpBorderThickness""",object {string},"{1,1,1,0}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,0}"
?,[586],"""ExpanderContentPadding""",object {string},"{16,16,16,16}",object {Microsoft.UI.Xaml.Thickness},"{16,16,16,16}"
?,[587],"""ExpanderContentDownBorderThickness""",object {string},"{1,0,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,0,1,1}"
,[588],"""ExpanderChevronWidth""",object {string},1,object {double},1
,[589],"""ExpanderChevronGlyph""",object {string},"""?""",object {string},"""?"""
?,[590],"""DropDownButtonRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""DropDownButton"" FullName = ""Microsoft.UI.Xaml.Controls.DropDownButton""}"
?,[591],"""DisplayTextBlockStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TextBlock"" FullName = ""Microsoft.UI.Xaml.Controls.TextBlock""}"
?,[592],"""DefaultProgressBarStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ProgressBar"" FullName = ""Microsoft.UI.Xaml.Controls.ProgressBar""}"
?,[593],"""DefaultInputValidationErrorTemplate""",object {string},{Microsoft.UI.Xaml.DataTemplate},object {Microsoft.UI.Xaml.DataTemplate},{Microsoft.UI.Xaml.DataTemplate}
?,[594],"""DefaultCompactErrorIconTemplate""",object {string},{Microsoft.UI.Xaml.DataTemplate},object {Microsoft.UI.Xaml.DataTemplate},{Microsoft.UI.Xaml.DataTemplate}
?,[595],"""DefaultCommandBarFlyoutCommandBarStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CommandBarFlyoutCommandBar"" FullName = ""Microsoft.UI.Xaml.Controls.Primitives.CommandBarFlyoutCommandBar""}"
?,[596],"""DatePickerFlyoutPresenterMonthPadding""",object {string},"{9,3,0,6}",object {Microsoft.UI.Xaml.Thickness},"{9,3,0,6}"
?,[597],"""DatePickerFlyoutPresenterItemPadding""",object {string},"{0,3,0,6}",object {Microsoft.UI.Xaml.Thickness},"{0,3,0,6}"
,[598],"""DatePickerFlyoutPresenterItemHeight""",object {string},40,object {double},40
?,[599],"""CommandBarWithoutRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CommandBar"" FullName = ""Microsoft.UI.Xaml.Controls.CommandBar""}"
?,[600],"""CommandBarRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CommandBar"" FullName = ""Microsoft.UI.Xaml.Controls.CommandBar""}"
,[601],"""ComboBoxPopupThemeTouchMinWidth""",object {string},240,object {double},240
,[602],"""ComboBoxPopupThemeMinWidth""",object {string},80,object {double},80
,[603],"""ComboBoxPopupMaxNumberOfItems""",object {string},15,object {int},15
,[604],"""ComboBoxPopupMaxNumberOfItemsThatCanBeShownOnOneSide""",object {string},7,object {int},7
?,[605],"""ComboBoxPopupBorderThemeThickness""",object {string},"{2,2,2,2}",object {Microsoft.UI.Xaml.Thickness},"{2,2,2,2}"
?,[606],"""ComboBoxPlaceholderTextThemeFontWeight""",object {string},{Windows.UI.Text.FontWeight},object {Windows.UI.Text.FontWeight},{Windows.UI.Text.FontWeight}
?,[607],"""ComboBoxItemRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ComboBoxItem"" FullName = ""Microsoft.UI.Xaml.Controls.ComboBoxItem""}"
?,[608],"""ComboBoxHeaderThemeMargin""",object {string},"{0,0,0,4}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,4}"
,[609],"""ComboBoxArrowThemeFontSize""",object {string},21,object {double},21
,[610],"""ColorPickerSliderInnerThumbWidth""",object {string},10,object {double},10
,[611],"""ColorPickerSliderInnerThumbHeight""",object {string},10,object {double},10
?,[612],"""ColorPickerSliderCornerRadius""",object {string},"{5,5,5,5}",object {Microsoft.UI.Xaml.CornerRadius},"{5,5,5,5}"
?,[613],"""ColorPickerBorderStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Shape"" FullName = ""Microsoft.UI.Xaml.Shapes.Shape""}"
?,[614],"""CalendarViewRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CalendarView"" FullName = ""Microsoft.UI.Xaml.Controls.CalendarView""}"
?,[615],"""BottomThicknessFilterConverter""",object {string},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},object {Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusToThicknessConverter}
?,[616],"""BottomRightCornerRadiusDoubleValueConverter8x""",object {string},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusFilterConverter},object {Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusFilterConverter},{Microsoft.UI.Xaml.Controls.Primitives.CornerRadiusFilterConverter}
?,[617],"""BodyStrongTextBlockStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TextBlock"" FullName = ""Microsoft.UI.Xaml.Controls.TextBlock""}"
?,[618],"""BackgroundImageDefaultTemplate""",object {string},{Microsoft.UI.Xaml.DataTemplate},object {Microsoft.UI.Xaml.DataTemplate},{Microsoft.UI.Xaml.DataTemplate}
?,[619],"""BackgroundGlyphDefaultTemplate""",object {string},{Microsoft.UI.Xaml.DataTemplate},object {Microsoft.UI.Xaml.DataTemplate},{Microsoft.UI.Xaml.DataTemplate}
?,[620],"""AutoSuggestBoxQueryButtonPadding""",object {string},"{3,2,3,2}",object {Microsoft.UI.Xaml.Thickness},"{3,2,3,2}"
,[621],"""AutoSuggestBoxLeftButtonMargin""",object {string},3,object {double},3
?,[622],"""AppBarToggleButtonRevealOverflowStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarToggleButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarToggleButton""}"
?,[623],"""AppBarToggleButtonRevealLabelsOnRightStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarToggleButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarToggleButton""}"
?,[624],"""AppBarButtonRevealOverflowStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarButton""}"
?,[625],"""AppBarButtonRevealLabelsOnRightStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarButton""}"
?,[626],"""AlternateCloseButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
